1113	100.0	100.0	100.0
2163	58.333333333333336	55.2	75.16666666666667
6113	82.13333333333334	55.00000000000001	75.13333333333333
2143	93.0	55.400000000000006	75.23333333333333
1163	97.39999999999999	45.0	24.866666666666667
1153	54.6	100.0	99.96666666666667
5153	40.400000000000006	0.2	0.06666666666666667
5133	56.333333333333336	0.0	0.03333333333333333
6123	51.46666666666667	0.0	0.0
4163	33.733333333333334	45.0	24.8
6143	12.933333333333334	0.2	0.03333333333333333
4123	74.0	0.2	0.0
5163	67.13333333333334	0.2	0.03333333333333333
5113	86.86666666666667	45.0	24.866666666666667
2133	56.333333333333336	45.0	24.866666666666667
2153	71.73333333333333	0.2	0.03333333333333333
3123	85.26666666666667	99.8	99.93333333333332
6133	53.53333333333333	0.6	0.1
6153	47.4	0.2	0.03333333333333333
1133	97.26666666666667	100.0	100.0
4143	52.86666666666666	0.2	0.1
1143	53.266666666666666	55.400000000000006	75.2
1123	100.0	100.0	100.0
3133	77.33333333333333	100.0	100.0
3153	91.8	45.2	24.9
6163	20.066666666666666	99.4	99.9
4133	65.13333333333333	44.6	24.8
4153	69.86666666666666	0.2	0.03333333333333333
3113	91.93333333333334	55.2	75.16666666666667
5123	73.8	44.800000000000004	24.766666666666666
2123	62.46666666666667	45.2	24.9
3143	63.46666666666667	55.00000000000001	75.2
4113	79.53333333333333	45.0	24.866666666666667
3163	62.53333333333333	54.800000000000004	75.13333333333333
5143	59.333333333333336	44.800000000000004	24.766666666666666
2113	90.33333333333333	100.0	100.0
1113	100.0	100.0	100.0
2163	66.53333333333333	0.4	0.1
6113	47.06666666666667	0.0	0.0
2143	87.13333333333333	55.2	75.2
1163	97.06666666666666	0.4	0.1
1153	98.46666666666667	100.0	100.0
5153	61.4	0.2	0.06666666666666667
5133	30.0	0.2	0.1
6123	66.0	55.2	75.23333333333333
4163	70.6	0.4	0.03333333333333333
6143	8.066666666666666	0.0	0.0
4123	70.93333333333334	44.800000000000004	24.866666666666667
5163	28.799999999999997	44.6	24.8
5113	78.86666666666666	0.2	0.03333333333333333
2133	46.800000000000004	0.6	0.1
2153	52.53333333333333	55.00000000000001	75.2
3123	78.8	55.2	75.13333333333333
6133	49.733333333333334	0.0	0.0
6153	43.333333333333336	0.4	0.1
1133	94.86666666666666	45.0	24.866666666666667
4143	25.6	44.800000000000004	24.833333333333332
1143	61.86666666666667	55.2	75.23333333333333
1123	98.33333333333333	100.0	100.0
3133	75.6	0.2	0.03333333333333333
3153	46.86666666666667	0.0	0.03333333333333333
6163	56.599999999999994	0.4	0.06666666666666667
4133	97.0	99.8	99.96666666666667
4153	53.2	0.2	0.03333333333333333
3113	94.13333333333334	100.0	100.0
5123	80.53333333333333	55.2	75.16666666666667
2123	97.13333333333334	45.2	24.9
3143	75.93333333333334	0.6	0.13333333333333333
4113	69.66666666666667	45.0	24.833333333333332
3163	35.4	55.00000000000001	75.1
5143	83.6	99.8	99.96666666666667
2113	76.53333333333333	99.8	100.0
1113	100.0	99.8	99.96666666666667
2163	93.26666666666667	45.0	24.866666666666667
6113	90.53333333333333	100.0	100.0
2143	81.86666666666666	0.6	0.1
1163	55.53333333333333	55.400000000000006	75.2
1153	56.13333333333333	99.8	99.93333333333332
5153	50.06666666666667	0.2	0.0
5133	64.0	55.00000000000001	75.1
6123	45.13333333333333	54.800000000000004	75.1
4163	36.0	0.2	0.1
6143	62.0	0.6	0.1
4123	57.93333333333334	45.0	24.866666666666667
5163	39.06666666666666	0.4	0.06666666666666667
5113	83.86666666666667	0.2	0.03333333333333333
2133	76.86666666666667	55.2	75.16666666666667
2153	90.60000000000001	0.4	0.06666666666666667
3123	40.733333333333334	0.2	0.03333333333333333
6133	54.46666666666666	44.800000000000004	24.833333333333332
6153	42.53333333333333	0.4	0.1
1133	54.46666666666666	99.8	99.93333333333332
4143	42.266666666666666	55.00000000000001	75.2
1143	98.13333333333333	55.400000000000006	75.23333333333333
1123	62.06666666666667	55.2	75.23333333333333
3133	49.0	45.2	24.9
3153	72.26666666666667	0.2	0.03333333333333333
6163	42.266666666666666	0.2	0.03333333333333333
4133	51.33333333333333	0.0	0.03333333333333333
4153	61.8	0.2	0.03333333333333333
3113	91.86666666666666	55.400000000000006	75.23333333333333
5123	42.06666666666667	55.00000000000001	75.1
2123	60.66666666666667	55.400000000000006	75.23333333333333
3143	89.86666666666666	0.4	0.1
4113	98.2	99.8	99.96666666666667
3163	80.73333333333333	0.2	0.03333333333333333
5143	41.53333333333333	0.2	0.06666666666666667
2113	95.46666666666667	99.8	99.93333333333332
