3163	77.53333333333333	9.0	13.966666666666667
6163	58.599999999999994	4.8	5.066666666666666
4123	79.46666666666667	6.800000000000001	13.866666666666665
3153	93.06666666666666	51.2	74.33333333333333
3123	96.53333333333333	17.599999999999998	14.633333333333335
2163	99.13333333333333	14.6	15.9
5133	74.4	6.4	11.200000000000001
2113	52.6	95.8	100.0
3113	82.26666666666667	93.2	99.66666666666667
4163	59.0	46.6	73.7
1163	99.06666666666666	56.99999999999999	38.53333333333334
1123	63.4	45.4	26.700000000000003
4133	71.06666666666666	46.6	64.7
1113	85.73333333333333	100.0	100.0
4153	74.66666666666667	9.0	13.333333333333334
6123	60.66666666666667	6.800000000000001	5.766666666666667
1133	62.53333333333333	87.8	86.33333333333333
6153	54.13333333333333	3.5999999999999996	11.633333333333333
2143	99.13333333333333	17.599999999999998	15.9
4143	66.60000000000001	50.4	72.56666666666666
5113	74.46666666666667	10.0	4.566666666666666
2133	90.93333333333334	16.400000000000002	6.766666666666667
3143	69.19999999999999	6.800000000000001	13.733333333333334
2123	99.73333333333333	98.8	97.76666666666667
3133	97.06666666666666	49.8	73.46666666666667
1143	99.33333333333333	44.0	40.36666666666667
5143	60.93333333333333	1.7999999999999998	1.7000000000000002
5153	38.46666666666667	2.0	0.5666666666666667
4113	53.13333333333333	52.400000000000006	28.633333333333333
6133	66.13333333333333	5.2	9.700000000000001
5163	66.66666666666666	7.000000000000001	12.833333333333332
6113	74.4	6.6000000000000005	13.433333333333334
2153	90.4	12.6	5.6000000000000005
5123	75.33333333333333	44.800000000000004	36.199999999999996
1153	37.46666666666666	20.200000000000003	15.9
6143	50.93333333333333	41.6	25.766666666666666
3163	90.0	5.2	14.7
6163	63.53333333333333	3.4000000000000004	10.966666666666667
4123	57.199999999999996	87.8	98.06666666666666
3153	91.2	5.6000000000000005	13.766666666666666
3123	90.0	92.80000000000001	97.56666666666666
2163	71.66666666666667	48.199999999999996	63.66666666666667
5133	77.93333333333334	50.4	70.89999999999999
2113	91.53333333333333	94.19999999999999	90.86666666666666
3113	83.0	95.39999999999999	97.53333333333333
4163	72.13333333333334	9.0	13.366666666666665
1163	99.46666666666667	93.2	98.16666666666667
1123	99.73333333333333	100.0	98.16666666666667
4133	60.53333333333333	45.4	62.36666666666667
1113	100.0	99.4	99.6
4153	64.0	4.8	4.666666666666667
6123	63.6	4.2	5.166666666666667
1133	85.53333333333333	55.800000000000004	74.86666666666667
6153	44.46666666666667	0.4	1.2333333333333334
2143	51.66666666666667	49.2	39.2
4143	74.06666666666666	51.4	73.6
5113	73.33333333333333	52.0	74.56666666666666
2133	99.13333333333333	18.2	14.066666666666666
3143	66.53333333333333	6.2	11.899999999999999
2123	99.73333333333333	95.19999999999999	99.6
3133	76.86666666666667	45.6	38.4
1143	15.533333333333331	8.0	2.2333333333333334
5143	67.0	3.8	11.600000000000001
5153	52.33333333333333	45.2	27.333333333333332
4113	64.8	9.4	15.233333333333333
6133	58.06666666666666	46.6	63.0
5163	77.06666666666668	4.3999999999999995	13.833333333333334
6113	61.133333333333326	7.8	3.8666666666666667
2153	96.46666666666667	9.2	15.9
5123	43.8	0.8	3.033333333333333
1153	1.0	8.0	1.0666666666666667
6143	54.800000000000004	4.2	2.466666666666667
3163	71.39999999999999	2.6	4.433333333333334
6163	59.53333333333334	44.800000000000004	69.23333333333333
4123	64.13333333333333	5.4	3.1333333333333333
3153	75.6	8.0	4.133333333333333
3123	95.6	97.0	100.0
2163	99.13333333333333	54.2	73.7
5133	63.33333333333333	49.2	73.8
2113	98.86666666666667	20.200000000000003	15.9
3113	67.13333333333334	94.6	95.43333333333334
4163	80.0	7.8	12.9
1163	100.0	92.60000000000001	98.93333333333332
1123	63.800000000000004	94.6	86.33333333333333
4133	83.6	96.2	97.33333333333334
1113	100.0	100.0	100.0
4153	54.46666666666666	6.2	9.166666666666666
6123	70.39999999999999	9.6	12.4
1133	52.6	100.0	100.0
6153	63.93333333333333	45.800000000000004	38.53333333333334
2143	90.86666666666666	47.8	29.666666666666668
4143	78.46666666666667	52.400000000000006	72.76666666666667
5113	80.0	55.60000000000001	74.4
2133	51.66666666666667	97.39999999999999	98.43333333333332
3143	86.13333333333333	45.2	37.233333333333334
2123	97.0	96.2	100.0
3133	82.13333333333334	52.800000000000004	74.86666666666667
1143	48.86666666666667	52.2	26.700000000000003
5143	46.53333333333333	5.6000000000000005	1.6
5153	50.2	0.6	1.7333333333333332
4113	73.66666666666667	60.199999999999996	75.5
6133	77.60000000000001	10.2	14.066666666666666
5163	73.33333333333333	42.6	34.46666666666667
6113	70.26666666666667	5.2	6.266666666666667
2153	51.800000000000004	47.0	38.800000000000004
5123	87.4	55.400000000000006	74.16666666666667
1153	62.06666666666667	49.2	59.63333333333334
6143	61.06666666666667	3.5999999999999996	11.266666666666666
