50L	90.26666666666667	11.200000000000001	5.0
50P	54.53333333333333	2.1999999999999997	2.0666666666666664
50R	90.0	5.0	4.7
100L	90.26666666666667	11.200000000000001	5.0
100P	54.53333333333333	2.1999999999999997	2.0666666666666664
100R	90.0	5.0	4.666666666666667
200L	90.33333333333333	7.199999999999999	6.366666666666666
200P	47.333333333333336	2.0	0.8666666666666666
200R	90.33333333333333	11.200000000000001	6.366666666666666
350L	90.33333333333333	5.2	6.366666666666666
350P	47.599999999999994	2.1999999999999997	0.8666666666666666
350R	90.33333333333333	7.199999999999999	6.266666666666667
500L	99.13333333333333	6.6000000000000005	15.9
500P	47.599999999999994	2.1999999999999997	0.8666666666666666
500R	90.13333333333333	5.2	5.6000000000000005
750L	79.26666666666667	3.0	3.9
750P	47.599999999999994	2.1999999999999997	0.8666666666666666
750R	90.0	5.0	4.666666666666667
