75_25L	90.86666666666666	0.2	0.03333333333333333
75_25P	90.86666666666666	0.2	0.03333333333333333
75_25R	90.86666666666666	0.2	0.03333333333333333
150_50L	90.86666666666666	0.2	0.03333333333333333
150_50P	90.86666666666666	0.2	0.03333333333333333
150_50R	90.86666666666666	0.2	0.03333333333333333
300_100L	90.86666666666666	0.2	0.03333333333333333
300_100P	90.86666666666666	0.2	0.03333333333333333
300_100R	90.86666666666666	0.2	0.03333333333333333
562_189L	90.86666666666666	0.2	0.03333333333333333
562_189P	90.86666666666666	0.2	0.03333333333333333
562_189R	90.86666666666666	0.2	0.03333333333333333
750_250L	90.86666666666666	0.2	0.03333333333333333
750_250P	90.86666666666666	0.2	0.03333333333333333
750_250R	90.86666666666666	0.2	0.03333333333333333
1000_334L	90.86666666666666	0.2	0.03333333333333333
1000_334P	90.86666666666666	0.2	0.03333333333333333
1000_334R	90.86666666666666	0.2	0.03333333333333333
420_140L	90.86666666666666	0.2	0.03333333333333333
420_140P	90.86666666666666	0.2	0.03333333333333333
420_140R	90.86666666666666	0.2	0.03333333333333333
