50L	90.86666666666666	0.2	0.03333333333333333
50P	90.86666666666666	0.2	0.03333333333333333
50R	90.86666666666666	0.2	0.03333333333333333
100L	90.86666666666666	0.2	0.03333333333333333
100P	90.86666666666666	0.2	0.03333333333333333
100R	90.86666666666666	0.2	0.03333333333333333
200L	90.86666666666666	0.2	0.03333333333333333
200P	90.86666666666666	0.2	0.03333333333333333
200R	90.86666666666666	0.2	0.03333333333333333
350L	90.86666666666666	0.2	0.03333333333333333
350P	90.86666666666666	0.2	0.03333333333333333
350R	90.86666666666666	0.2	0.03333333333333333
500L	90.86666666666666	0.2	0.03333333333333333
500P	90.86666666666666	0.2	0.03333333333333333
500R	90.86666666666666	0.2	0.03333333333333333
750L	90.86666666666666	0.2	0.03333333333333333
750P	90.86666666666666	0.2	0.03333333333333333
750R	90.86666666666666	0.2	0.03333333333333333
