50L	99.13333333333333	6.6000000000000005	15.9
50P	99.13333333333333	7.000000000000001	15.9
50R	99.13333333333333	7.000000000000001	15.9
100L	99.13333333333333	6.6000000000000005	15.9
100P	90.26666666666667	4.6	6.366666666666666
100R	99.13333333333333	7.000000000000001	15.9
200L	99.13333333333333	6.6000000000000005	15.9
200P	54.86666666666666	2.1999999999999997	2.0666666666666664
200R	90.33333333333333	7.199999999999999	6.3
275L	99.13333333333333	7.000000000000001	15.9
275P	47.599999999999994	2.1999999999999997	0.8666666666666666
275R	90.33333333333333	7.199999999999999	6.266666666666667
350L	79.26666666666667	5.2	3.9
350P	47.333333333333336	2.0	0.8666666666666666
350R	90.33333333333333	7.199999999999999	6.266666666666667
600L	79.2	5.0	2.533333333333333
600P	40.13333333333333	1.4000000000000001	0.6666666666666667
600R	90.0	7.199999999999999	4.7
750L	54.86666666666666	4.3999999999999995	2.0666666666666664
750P	31.4	1.7999999999999998	0.23333333333333336
750R	90.0	5.0	4.666666666666667
